task,category,date,date_iso8601,notes,creator,modifier,modifiedDate
🧺 Blankets,,2021-01-17 14:15:00,20210117T201500.000Z,,,,
🧺 Blankets,,2021-02-16 20:00:00,20210217T020000.000Z,,,,
🧺 Blankets,,2021-03-16 09:30:00,20210316T143000.000Z,,,,
🧺 Blankets,,2021-04-16 10:00:00,20210416T150000.000Z,,,,
🧺 Blankets,,2021-05-14 11:00:00,20210514T160000.000Z,,,,
🧺 Blankets,,2021-06-20 12:30:00,20210620T173000.000Z,,,,
🧺 Blankets,,2021-07-21 19:00:00,20210722T000000.000Z,,,,
🧺 Blankets,,2021-08-20 17:00:00,20210820T220000.000Z,Yellow comforter only ,,,
🧺 Blankets,,2021-09-19 20:30:00,20210920T013000.000Z,,,,
🧺 Blankets,,2021-10-19 22:00:00,20211020T030000.000Z,,,,
🧺 Blankets,,2021-11-18 18:30:00,20211119T003000.000Z,,,,
🧺 Blankets,,2022-01-02 16:15:00,20220102T221500.000Z,,,,
🧺 Blankets,,2022-02-04 20:00:00,20220205T020000.000Z,,,,
🧺 Blankets,,2022-03-08 19:15:00,20220309T011500.000Z,,,,
🧺 Blankets,,2022-04-12 19:15:00,20220413T001500.000Z,,,,
🧺 Blankets,,2022-05-13 07:30:00,20220513T123000.000Z,,,,
🧺 Blankets,,2022-06-22 18:00:00,20220622T230000.000Z,,,,
🧺 Blankets,,2022-07-23 17:00:00,20220723T220000.000Z,,,,
🧺 Blankets,,2022-08-20 22:00:00,20220821T030000.000Z,,,,
🧺 Blankets,,2022-09-30 16:00:00,20220930T210000.000Z,,,,
🧺 Blankets,,2022-11-06 22:00:00,20221107T040000.000Z,,,,
🧺 Blankets,,2023-01-01 13:30:00,20230101T193000.000Z,,,,
🧺 Blankets,,2023-02-03 15:00:00,20230203T210000.000Z,,,,
🧺 Blankets,,2023-03-10 16:00:00,20230310T220000.000Z,,,,
🧺 Blankets,,2023-04-10 21:00:00,20230411T020000.000Z,,,,
🧺 Blankets,,2023-05-10 16:00:00,20230510T210000.000Z,,,,
🧺 Blankets,,2023-06-23 11:00:00,20230623T160000.000Z,,,,
🧺 Blankets,,2023-08-13 14:00:00,20230813T190000.000Z,,,,
🧺 Blankets,,2023-09-17 16:00:00,20230917T210000.000Z,,,,
🧺 Blankets,,2023-11-05 17:30:00,20231105T233000.000Z,,,,
🧺 Blankets,,2023-12-07 11:00:00,20231207T170000.000Z,,,,
🧺 Blankets,,2024-01-17 17:00:00,20240117T230000.000Z,,,,
🧺 Blankets,,2024-02-19 20:00:00,20240220T020000.000Z,,,,
🧺 Blankets,,2024-03-22 17:00:00,20240322T220000.000Z,,,,
🧺 Blankets,,2024-05-14 18:00:00,20240514T230000.000Z,,,,
🧺 Blankets,,2024-06-21 20:00:00,20240622T010000.000Z,,,,
🧺 Blankets,,2024-07-25 18:30:00,20240725T233000.000Z,,,,
🧺 Blankets,,2024-09-01 15:30:00,20240901T203000.000Z,,,,
🧺 Blankets,,2024-10-06 19:30:00,20241007T003000.000Z,,,,
🧺 Blankets,,2024-11-06 18:30:00,20241107T003000.000Z,,,,
🧺 Blankets,,2024-12-20 20:00:00,20241221T020000.000Z,,,,
🧺 Blankets,,2025-02-23 13:00:00,20250223T190000.000Z,,,,
🧺 Blankets,,2025-04-18 18:00:00,20250418T230000.000Z,,,,
🧺 Blankets,,2025-05-30 07:15:00,20250530T121500.000Z,,,,
🧺 Blankets,,2025-07-02 22:15:00,20250703T031500.000Z,,,,
🧺 Blankets,,2025-08-24 11:45:00,20250824T164500.000Z,,,,
🧺 Blankets,,2025-10-18 07:30:00,20251018T123000.000Z,,,,
🧺 Blankets,,2025-12-18 18:30:00,20251219T003000.000Z,,,,
🧺 Blankets,,2026-02-03 19:00:00,20260204T010000.000Z,,,,
🧺 Blankets,,2026-03-25 09:30:00,20260325T143000.000Z,,,,
💇🏻‍♂️ Body Trim,,2023-05-14 15:00:00,20230514T200000.000Z,9mm guard,,,
💇🏻‍♂️ Body Trim,,2023-06-09 17:30:00,20230609T223000.000Z,12mm guard,,,
💇🏻‍♂️ Body Trim,,2023-07-14 10:00:00,20230714T150000.000Z,,,,
💇🏻‍♂️ Body Trim,,2023-08-13 19:00:00,20230814T000000.000Z,,,,
💇🏻‍♂️ Body Trim,,2023-09-15 17:40:00,20230915T224000.000Z,,,,
💇🏻‍♂️ Body Trim,,2023-10-10 18:45:00,20231010T234500.000Z,,,,
💇🏻‍♂️ Body Trim,,2023-11-15 13:00:00,20231115T190000.000Z,,,,
💇🏻‍♂️ Body Trim,,2023-12-19 18:00:00,20231220T000000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-01-18 15:00:00,20240118T210000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-02-23 14:00:00,20240223T200000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-03-25 15:00:00,20240325T200000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-05-03 17:30:00,20240503T223000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-06-08 16:00:00,20240608T210000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-07-12 09:00:00,20240712T140000.000Z,Full,,,
💇🏻‍♂️ Body Trim,,2024-08-16 08:00:00,20240816T130000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-09-26 18:00:00,20240926T230000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-10-26 12:00:00,20241026T170000.000Z,,,,
💇🏻‍♂️ Body Trim,,2024-12-04 09:00:00,20241204T150000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-01-25 09:30:00,20250125T153000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-03-01 10:00:00,20250301T160000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-04-04 17:00:00,20250404T220000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-05-03 18:30:00,20250503T233000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-06-06 03:10:00,20250606T081000.000Z,Full,,,
💇🏻‍♂️ Body Trim,,2025-07-18 19:00:00,20250719T000000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-09-01 18:45:00,20250901T234500.000Z,Full,,,
💇🏻‍♂️ Body Trim,,2025-10-04 17:00:00,20251004T220000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-10-24 20:00:00,20251025T010000.000Z,,,,
💇🏻‍♂️ Body Trim,,2025-11-18 08:00:00,20251118T140000.000Z,Full,,,
💇🏻‍♂️ Body Trim,,2026-01-02 15:30:00,20260102T213000.000Z,,,,
💇🏻‍♂️ Body Trim,,2026-02-05 15:00:00,20260205T210000.000Z,,,,
💇🏻‍♂️ Body Trim,,2026-03-24 16:00:00,20260324T210000.000Z,,,,
🦷 Brushheads,,2019-10-25 07:00:00,20191025T120000.000Z,,,,
🦷 Brushheads,,2020-01-25 08:15:00,20200125T141500.000Z,,,,
🦷 Brushheads,,2020-04-23 23:00:00,20200424T040000.000Z,,,,
🦷 Brushheads,,2020-07-23 15:00:00,20200723T200000.000Z,,,,
🦷 Brushheads,,2020-10-24 17:15:00,20201024T221500.000Z,,,,
🦷 Brushheads,,2021-01-24 18:15:00,20210125T001500.000Z,,,,
🦷 Brushheads,,2021-04-24 09:15:00,20210424T141500.000Z,,,,
🦷 Brushheads,,2021-07-26 11:15:00,20210726T161500.000Z,,,,
🦷 Brushheads,,2021-10-26 19:30:00,20211027T003000.000Z,,,,
🦷 Brushheads,,2022-01-19 20:00:00,20220120T020000.000Z,,,,
🦷 Brushheads,,2022-04-20 18:00:00,20220420T230000.000Z,,,,
🦷 Brushheads,,2022-07-19 06:15:00,20220719T111500.000Z,,,,
🦷 Brushheads,,2022-10-19 21:00:00,20221020T020000.000Z,,,,
🦷 Brushheads,,2023-01-19 20:00:00,20230120T020000.000Z,,,,
🦷 Brushheads,,2023-04-18 21:00:00,20230419T020000.000Z,,,,
🦷 Brushheads,,2023-07-18 17:00:00,20230718T220000.000Z,,,,
🦷 Brushheads,,2023-10-18 06:30:00,20231018T113000.000Z,,,,
🦷 Brushheads,,2024-01-17 17:30:00,20240117T233000.000Z,,,,
🦷 Brushheads,,2024-04-17 19:30:00,20240418T003000.000Z,,,,
🦷 Brushheads,,2024-07-16 22:00:00,20240717T030000.000Z,,,,
🦷 Brushheads,,2024-10-15 21:30:00,20241016T023000.000Z,,,,
🦷 Brushheads,,2025-01-15 08:00:00,20250115T140000.000Z,,,,
🦷 Brushheads,,2025-04-15 22:15:00,20250416T031500.000Z,,,,
🦷 Brushheads,,2025-07-15 22:00:00,20250716T030000.000Z,,,,
🦷 Brushheads,,2025-10-13 17:00:00,20251013T220000.000Z,,,,
🦷 Brushheads,,2026-01-11 22:00:00,20260112T040000.000Z,,,,
🦷 Brushheads,,2026-04-10 06:00:00,20260410T110000.000Z,,,,
🫧 Car Wash,,2021-03-19 12:00:00,20210319T170000.000Z,,,,
🫧 Car Wash,,2021-05-13 20:00:00,20210514T010000.000Z,,,,
🫧 Car Wash,,2021-07-07 15:00:00,20210707T200000.000Z,,,,
🫧 Car Wash,,2021-12-14 14:15:00,20211214T201500.000Z,0/5,,,
🫧 Car Wash,,2022-01-19 12:15:00,20220119T181500.000Z,4/5,,,
🫧 Car Wash,,2022-03-06 11:15:00,20220306T171500.000Z,2/5,,,
🫧 Car Wash,,2022-04-21 16:30:00,20220421T213000.000Z,1/5,,,
🫧 Car Wash,,2022-07-03 11:00:00,20220703T160000.000Z,0/5,,,
🫧 Car Wash,,2022-09-16 11:45:00,20220916T164500.000Z,,,,
🫧 Car Wash,,2023-01-05 16:00:00,20230105T220000.000Z,7/10,,,
🫧 Car Wash,,2023-01-31 13:45:00,20230131T194500.000Z,6/10,,,
🫧 Car Wash,,2023-05-03 14:00:00,20230503T190000.000Z,5/10,,,
🫧 Car Wash,,2023-06-24 14:30:00,20230624T193000.000Z,4/10,,,
🫧 Car Wash,,2023-12-19 14:45:00,20231219T204500.000Z,3/10,,,
🫧 Car Wash,,2024-02-28 09:30:00,20240228T153000.000Z,2/10,,,
🫧 Car Wash,,2024-04-15 20:00:00,20240416T010000.000Z,1/10,,,
🫧 Car Wash,,2024-09-02 15:00:00,20240902T200000.000Z,0/10,,,
🫧 Car Wash,,2025-04-05 10:00:00,20250405T150000.000Z,Mr. Splash,,,
🫧 Car Wash,,2025-07-27 11:15:00,20250727T161500.000Z,Mr. Splash,,,
🫧 Car Wash,,2026-02-15 18:00:00,20260216T000000.000Z,Mr. Splash,,,
🫧 Car Wash,,2026-04-07 08:15:00,20260407T131500.000Z,Mr. Splash,,,
🦷 Dentist,,2019-12-11 09:00:00,20191211T150000.000Z,,,,
🦷 Dentist,,2020-07-01 11:20:00,20200701T162000.000Z,,,,
🦷 Dentist,,2020-11-02 17:20:00,20201102T232000.000Z,,,,
🦷 Dentist,,2021-05-03 09:50:00,20210503T145000.000Z,,,,
🦷 Dentist,,2021-10-26 08:00:00,20211026T130000.000Z,,,,
🦷 Dentist,,2022-04-12 08:00:00,20220412T130000.000Z,,,,
🦷 Dentist,,2022-10-17 08:00:00,20221017T130000.000Z,,,,
🦷 Dentist,,2023-04-27 13:00:00,20230427T180000.000Z,,,,
🦷 Dentist,,2023-12-06 07:30:00,20231206T133000.000Z,,,,
🦷 Dentist,,2024-05-15 06:40:00,20240515T114000.000Z,,,,
🦷 Dentist,,2025-01-30 06:40:00,20250130T124000.000Z,,,,
🦷 Dentist,,2025-10-23 06:40:00,20251023T114000.000Z,,,,
🍽 Dishwasher,,2020-01-28 20:15:00,20200129T021500.000Z,,,,
🍽 Dishwasher,,2020-02-03 09:42:00,20200203T154200.000Z,,,,
🍽 Dishwasher,,2020-02-06 17:35:00,20200206T233500.000Z,,,,
🍽 Dishwasher,,2020-02-11 07:35:00,20200211T133500.000Z,,,,
🍽 Dishwasher,,2020-02-14 16:57:00,20200214T225700.000Z,,,,
🍽 Dishwasher,,2020-02-19 07:34:00,20200219T133400.000Z,,,,
🍽 Dishwasher,,2020-02-23 22:29:00,20200224T042900.000Z,,,,
🍽 Dishwasher,,2020-03-01 21:38:00,20200302T033800.000Z,,,,
🍽 Dishwasher,,2020-03-05 11:32:00,20200305T173200.000Z,,,,
🍽 Dishwasher,,2020-03-08 18:16:00,20200308T231600.000Z,,,,
🍽 Dishwasher,,2020-03-10 07:40:00,20200310T124000.000Z,,,,
🍽 Dishwasher,,2020-03-13 12:27:00,20200313T172700.000Z,,,,
🍽 Dishwasher,,2020-03-17 20:15:00,20200318T011500.000Z,,,,
🍽 Dishwasher,,2020-03-29 16:19:00,20200329T211900.000Z,,,,
🍽 Dishwasher,,2020-03-31 07:11:00,20200331T121100.000Z,,,,
🍽 Dishwasher,,2020-04-03 19:41:00,20200404T004100.000Z,,,,
🍽 Dishwasher,,2020-04-05 17:11:00,20200405T221100.000Z,,,,
🍽 Dishwasher,,2020-04-13 16:01:00,20200413T210100.000Z,,,,
🍽 Dishwasher,,2020-04-16 15:29:00,20200416T202900.000Z,,,,
🍽 Dishwasher,,2020-04-19 15:22:00,20200419T202200.000Z,,,,
🍽 Dishwasher,,2020-04-21 11:30:00,20200421T163000.000Z,,,,
🍽 Dishwasher,,2020-04-25 12:01:00,20200425T170100.000Z,,,,
🍽 Dishwasher,,2020-04-28 12:18:00,20200428T171800.000Z,,,,
🍽 Dishwasher,,2020-05-01 11:46:00,20200501T164600.000Z,,,,
🍽 Dishwasher,,2020-05-05 15:25:00,20200505T202500.000Z,,,,
🍽 Dishwasher,,2020-05-07 07:00:00,20200507T120000.000Z,,,,
🍽 Dishwasher,,2020-05-09 16:07:00,20200509T210700.000Z,,,,
🍽 Dishwasher,,2020-05-12 19:04:00,20200513T000400.000Z,,,,
🍽 Dishwasher,,2020-05-13 18:27:00,20200513T232700.000Z,,,,
🍽 Dishwasher,,2020-05-14 18:42:00,20200514T234200.000Z,,,,
🍽 Dishwasher,,2020-05-15 12:32:00,20200515T173200.000Z,,,,
🍽 Dishwasher,,2020-05-19 11:08:00,20200519T160800.000Z,,,,
🍽 Dishwasher,,2020-05-20 07:53:00,20200520T125300.000Z,,,,
🍽 Dishwasher,,2020-05-20 08:45:00,20200520T134500.000Z,,,,
🍽 Dishwasher,,2020-05-21 08:15:00,20200521T131500.000Z,,,,
🍽 Dishwasher,,2020-05-27 15:07:00,20200527T200700.000Z,,,,
🍽 Dishwasher,,2020-05-28 22:12:00,20200529T031200.000Z,,,,
🍽 Dishwasher,,2020-05-31 08:20:00,20200531T132000.000Z,,,,
🍽 Dishwasher,,2020-06-02 17:20:00,20200602T222000.000Z,,,,
🍽 Dishwasher,,2020-06-04 17:04:00,20200604T220400.000Z,,,,
🍽 Dishwasher,,2020-06-07 07:03:00,20200607T120300.000Z,,,,
🍽 Dishwasher,,2020-06-10 14:19:00,20200610T191900.000Z,,,,
🍽 Dishwasher,,2020-06-13 09:35:00,20200613T143500.000Z,,,,
🍽 Dishwasher,,2020-06-14 16:27:00,20200614T212700.000Z,,,,
🍽 Dishwasher,,2020-06-16 20:30:00,20200617T013000.000Z,,,,
🍽 Dishwasher,,2020-06-18 18:21:00,20200618T232100.000Z,,,,
🍽 Dishwasher,,2020-06-23 07:45:00,20200623T124500.000Z,,,,
🍽 Dishwasher,,2020-06-24 20:11:00,20200625T011100.000Z,,,,
🍽 Dishwasher,,2020-06-26 16:49:00,20200626T214900.000Z,,,,
🍽 Dishwasher,,2020-06-26 18:10:00,20200626T231000.000Z,,,,
🍽 Dishwasher,,2020-06-28 09:41:00,20200628T144100.000Z,,,,
🍽 Dishwasher,,2020-06-30 10:58:00,20200630T155800.000Z,,,,
🍽 Dishwasher,,2020-07-02 19:31:00,20200703T003100.000Z,,,,
🍽 Dishwasher,,2020-07-05 22:25:00,20200706T032500.000Z,,,,
🍽 Dishwasher,,2020-07-07 20:25:00,20200708T012500.000Z,,,,
🍽 Dishwasher,,2020-07-09 17:25:00,20200709T222500.000Z,,,,
🍽 Dishwasher,,2020-07-13 11:48:00,20200713T164800.000Z,,,,
🍽 Dishwasher,,2020-07-14 20:25:00,20200715T012500.000Z,,,,
🍽 Dishwasher,,2020-07-17 17:48:00,20200717T224800.000Z,,,,
🍽 Dishwasher,,2020-07-19 21:11:00,20200720T021100.000Z,,,,
🍽 Dishwasher,,2020-07-21 11:30:00,20200721T163000.000Z,,,,
🍽 Dishwasher,,2020-07-22 11:52:00,20200722T165200.000Z,,,,
🍽 Dishwasher,,2020-07-27 14:05:00,20200727T190500.000Z,,,,
🍽 Dishwasher,,2020-07-30 18:05:00,20200730T230500.000Z,,,,
🍽 Dishwasher,,2020-08-02 19:30:00,20200803T003000.000Z,,,,
🍽 Dishwasher,,2020-08-04 19:03:00,20200805T000300.000Z,,,,
🍽 Dishwasher,,2020-08-06 16:01:00,20200806T210100.000Z,,,,
🍽 Dishwasher,,2020-08-10 11:24:00,20200810T162400.000Z,,,,
🍽 Dishwasher,,2020-08-13 17:47:00,20200813T224700.000Z,,,,
🍽 Dishwasher,,2020-08-16 21:11:00,20200817T021100.000Z,,,,
🍽 Dishwasher,,2020-08-19 17:30:00,20200819T223000.000Z,,,,
🍽 Dishwasher,,2020-08-21 07:52:00,20200821T125200.000Z,,,,
🍽 Dishwasher,,2020-08-24 09:18:00,20200824T141800.000Z,,,,
🍽 Dishwasher,,2020-08-26 08:21:00,20200826T132100.000Z,,,,
🍽 Dishwasher,,2020-08-30 15:03:00,20200830T200300.000Z,,,,
🍽 Dishwasher,,2020-09-01 07:42:00,20200901T124200.000Z,,,,
🍽 Dishwasher,,2020-09-04 15:27:00,20200904T202700.000Z,,,,
🍽 Dishwasher,,2020-09-05 08:27:00,20200905T132700.000Z,,,,
🍽 Dishwasher,,2020-09-07 20:10:00,20200908T011000.000Z,,,,
🍽 Dishwasher,,2020-09-10 18:50:00,20200910T235000.000Z,,,,
🍽 Dishwasher,,2020-09-13 11:10:00,20200913T161000.000Z,,,,
🍽 Dishwasher,,2020-09-13 20:10:00,20200914T011000.000Z,,,,
🍽 Dishwasher,,2020-09-16 19:59:00,20200917T005900.000Z,,,,
🍽 Dishwasher,,2020-09-19 08:26:00,20200919T132600.000Z,,,,
🍽 Dishwasher,,2020-09-20 21:32:00,20200921T023200.000Z,,,,
🍽 Dishwasher,,2020-09-23 07:39:00,20200923T123900.000Z,,,,
🍽 Dishwasher,,2020-09-25 18:48:00,20200925T234800.000Z,,,,
🍽 Dishwasher,,2020-09-27 21:00:00,20200928T020000.000Z,,,,
🍽 Dishwasher,,2020-09-30 20:16:00,20201001T011600.000Z,,,,
🍽 Dishwasher,,2020-10-04 20:30:00,20201005T013000.000Z,,,,
🍽 Dishwasher,,2020-10-07 19:27:00,20201008T002700.000Z,,,,
🍽 Dishwasher,,2020-10-10 18:47:00,20201010T234700.000Z,,,,
🍽 Dishwasher,,2020-10-12 18:45:00,20201012T234500.000Z,,,,
🍽 Dishwasher,,2020-10-15 07:49:00,20201015T124900.000Z,,,,
🍽 Dishwasher,,2020-10-17 14:13:00,20201017T191300.000Z,,,,
🍽 Dishwasher,,2020-10-18 08:57:00,20201018T135700.000Z,,,,
🍽 Dishwasher,,2020-10-20 20:04:00,20201021T010400.000Z,,,,
🍽 Dishwasher,,2020-10-23 19:00:00,20201024T000000.000Z,,,,
🍽 Dishwasher,,2020-10-25 19:11:00,20201026T001100.000Z,,,,
🍽 Dishwasher,,2020-10-26 12:58:00,20201026T175800.000Z,,,,
🍽 Dishwasher,,2020-10-28 16:29:00,20201028T212900.000Z,,,,
🍽 Dishwasher,,2020-10-30 17:54:00,20201030T225400.000Z,,,,
🍽 Dishwasher,,2020-11-02 09:32:00,20201102T153200.000Z,,,,
🍽 Dishwasher,,2020-11-05 07:47:00,20201105T134700.000Z,,,,
🍽 Dishwasher,,2020-11-08 12:04:00,20201108T180400.000Z,,,,
🍽 Dishwasher,,2020-11-09 19:36:00,20201110T013600.000Z,,,,
🍽 Dishwasher,,2020-11-12 17:56:00,20201112T235600.000Z,,,,
🍽 Dishwasher,,2020-11-15 08:33:00,20201115T143300.000Z,,,,
🍽 Dishwasher,,2020-11-19 07:14:00,20201119T131400.000Z,,,,
🍽 Dishwasher,,2020-11-22 14:13:00,20201122T201300.000Z,,,,
🍽 Dishwasher,,2020-11-24 19:15:00,20201125T011500.000Z,,,,
🍽 Dishwasher,,2020-12-01 18:30:00,20201202T003000.000Z,,,,
🍽 Dishwasher,,2020-12-04 20:53:00,20201205T025300.000Z,,,,
🍽 Dishwasher,,2020-12-08 07:50:00,20201208T135000.000Z,,,,
🍽 Dishwasher,,2020-12-11 11:50:00,20201211T175000.000Z,,,,
🍽 Dishwasher,,2020-12-12 11:14:00,20201212T171400.000Z,,,,
🍽 Dishwasher,,2020-12-13 09:05:00,20201213T150500.000Z,,,,
🍽 Dishwasher,,2020-12-14 17:45:00,20201214T234500.000Z,,,,
🍽 Dishwasher,,2020-12-15 12:45:00,20201215T184500.000Z,,,,
🍽 Dishwasher,,2020-12-20 11:13:00,20201220T171300.000Z,,,,
🍽 Dishwasher,,2020-12-22 13:30:00,20201222T193000.000Z,,,,
🍽 Dishwasher,,2021-12-29 18:45:00,20201230T004500.000Z,,,,
🍽 Dishwasher,,2021-12-31 09:35:00,20201231T153500.000Z,,,,
🍽 Dishwasher,,2021-01-02 08:52:00,20210102T145200.000Z,,,,
🍽 Dishwasher,,2021-01-04 14:30:00,20210104T203000.000Z,,,,
🍽 Dishwasher,,2021-01-06 15:15:00,20210106T211500.000Z,,,,
🍽 Dishwasher,,2021-01-08 22:10:00,20210109T041000.000Z,,,,
🍽 Dishwasher,,2021-01-11 12:15:00,20210111T181500.000Z,,,,
🍽 Dishwasher,,2021-01-13 20:51:00,20210114T025100.000Z,,,,
🍽 Dishwasher,,2021-01-15 11:30:00,20210115T173000.000Z,,,,
🍽 Dishwasher,,2021-01-17 10:11:00,20210117T161100.000Z,,,,
🍽 Dishwasher,,2021-01-18 18:30:00,20210119T003000.000Z,,,,
🍽 Dishwasher,,2021-01-20 21:00:00,20210121T030000.000Z,,,,
🍽 Dishwasher,,2021-01-22 13:47:00,20210122T194700.000Z,,,,
🍽 Dishwasher,,2021-01-23 12:20:00,20210123T182000.000Z,,,,
🍽 Dishwasher,,2021-01-25 18:30:00,20210126T003000.000Z,,,,
🍽 Dishwasher,,2021-01-27 09:00:00,20210127T150000.000Z,,,,
🍽 Dishwasher,,2021-01-28 17:00:00,20210128T230000.000Z,,,,
🍽 Dishwasher,,2021-01-30 19:00:00,20210131T010000.000Z,,,,
🍽 Dishwasher,,2021-02-01 17:30:00,20210201T233000.000Z,,,,
🍽 Dishwasher,,2021-02-03 18:00:00,20210204T000000.000Z,,,,
🍽 Dishwasher,,2021-02-04 17:45:00,20210204T234500.000Z,,,,
🍽 Dishwasher,,2021-02-09 15:20:00,20210209T212000.000Z,,,,
🍽 Dishwasher,,2021-02-11 19:49:00,20210212T014900.000Z,,,,
🍽 Dishwasher,,2021-02-12 14:30:00,20210212T203000.000Z,,,,
🍽 Dishwasher,,2021-02-14 18:30:00,20210215T003000.000Z,,,,
🍽 Dishwasher,,2021-02-15 23:00:00,20210216T050000.000Z,,,,
🍽 Dishwasher,,2021-02-17 19:34:00,20210218T013400.000Z,,,,
🍽 Dishwasher,,2021-02-20 08:50:00,20210220T145000.000Z,,,,
🍽 Dishwasher,,2021-02-22 08:15:00,20210222T141500.000Z,,,,
🍽 Dishwasher,,2021-02-23 23:34:00,20210224T053400.000Z,,,,
🍽 Dishwasher,,2021-02-25 18:05:00,20210226T000500.000Z,,,,
🍽 Dishwasher,,2021-02-27 16:00:00,20210227T220000.000Z,,,,
🍽 Dishwasher,,2021-03-01 08:45:00,20210301T144500.000Z,,,,
🍽 Dishwasher,,2021-03-02 17:48:00,20210302T234800.000Z,,,,
🍽 Dishwasher,,2021-03-04 09:15:00,20210304T151500.000Z,,,,
🍽 Dishwasher,,2021-03-06 13:15:00,20210306T191500.000Z,,,,
🍽 Dishwasher,,2021-03-07 18:15:00,20210308T001500.000Z,,,,
🍽 Dishwasher,,2021-03-09 12:30:00,20210309T183000.000Z,,,,
🍽 Dishwasher,,2021-03-11 15:55:00,20210311T215500.000Z,,,,
🍽 Dishwasher,,2021-03-13 17:29:00,20210313T232900.000Z,,,,
🍽 Dishwasher,,2021-03-15 13:05:00,20210315T180500.000Z,,,,
🍽 Dishwasher,,2021-03-17 17:00:00,20210317T220000.000Z,,,,
🍽 Dishwasher,,2021-03-19 21:00:00,20210320T020000.000Z,,,,
🍽 Dishwasher,,2021-03-21 15:00:00,20210321T200000.000Z,,,,
🍽 Dishwasher,,2021-03-23 21:30:00,20210324T023000.000Z,,,,
🍽 Dishwasher,,2021-03-25 19:30:00,20210326T003000.000Z,,,,
🍽 Dishwasher,,2021-03-28 14:54:00,20210328T195400.000Z,,,,
🍽 Dishwasher,,2021-03-30 08:30:00,20210330T133000.000Z,,,,
🍽 Dishwasher,,2021-03-31 19:00:00,20210401T000000.000Z,,,,
🍽 Dishwasher,,2021-04-02 08:30:00,20210402T133000.000Z,,,,
🍽 Dishwasher,,2021-04-06 20:00:00,20210407T010000.000Z,,,,
🍽 Dishwasher,,2021-04-08 19:20:00,20210409T002000.000Z,,,,
🍽 Dishwasher,,2021-04-10 12:00:00,20210410T170000.000Z,,,,
🍽 Dishwasher,,2021-04-12 19:15:00,20210413T001500.000Z,,,,
🍽 Dishwasher,,2021-04-16 19:45:00,20210417T004500.000Z,,,,
🍽 Dishwasher,,2021-04-19 16:00:00,20210419T210000.000Z,,,,
🍽 Dishwasher,,2021-04-20 21:50:00,20210421T025000.000Z,,,,
🍽 Dishwasher,,2021-04-22 21:00:00,20210423T020000.000Z,,,,
🍽 Dishwasher,,2021-04-24 18:00:00,20210424T230000.000Z,,,,
🍽 Dishwasher,,2021-04-27 09:30:00,20210427T143000.000Z,,,,
🍽 Dishwasher,,2021-04-28 20:35:00,20210429T013500.000Z,,,,
🍽 Dishwasher,,2021-05-02 10:30:00,20210502T153000.000Z,,,,
🍽 Dishwasher,,2021-05-03 20:15:00,20210504T011500.000Z,,,,
🍽 Dishwasher,,2021-05-05 17:30:00,20210505T223000.000Z,,,,
🍽 Dishwasher,,2021-05-06 20:32:00,20210507T013200.000Z,,,,
🍽 Dishwasher,,2021-05-09 09:00:00,20210509T140000.000Z,,,,
🍽 Dishwasher,,2021-05-10 20:30:00,20210511T013000.000Z,,,,
🍽 Dishwasher,,2021-05-12 09:00:00,20210512T140000.000Z,,,,
🍽 Dishwasher,,2021-05-14 15:00:00,20210514T200000.000Z,,,,
🍽 Dishwasher,,2021-05-16 12:00:00,20210516T170000.000Z,,,,
🍽 Dishwasher,,2021-05-17 19:00:00,20210518T000000.000Z,,,,
🍽 Dishwasher,,2021-05-20 23:00:00,20210521T040000.000Z,,,,
🍽 Dishwasher,,2021-05-22 09:45:00,20210522T144500.000Z,,,,
🍽 Dishwasher,,2021-05-24 08:00:00,20210524T130000.000Z,,,,
🍽 Dishwasher,,2021-05-26 20:00:00,20210527T010000.000Z,,,,
🍽 Dishwasher,,2021-05-28 08:30:00,20210528T133000.000Z,,,,
🍽 Dishwasher,,2021-05-29 12:30:00,20210529T173000.000Z,,,,
🍽 Dishwasher,,2021-05-31 09:30:00,20210531T143000.000Z,,,,
🍽 Dishwasher,,2021-06-03 12:00:00,20210603T170000.000Z,,,,
🍽 Dishwasher,,2021-06-04 17:30:00,20210604T223000.000Z,,,,
🍽 Dishwasher,,2021-06-05 08:00:00,20210605T130000.000Z,,,,
🍽 Dishwasher,,2021-06-07 17:36:00,20210607T223600.000Z,,,,
🍽 Dishwasher,,2021-06-09 22:30:00,20210610T033000.000Z,,,,
🍽 Dishwasher,,2021-06-12 09:30:00,20210612T143000.000Z,,,,
